Hour,Temperature,Alpha,AOD,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
20,26.1,1.15,0.06,0,11.5,986,40.02,23.68,0.91,0.11,1015,0.9,262,2.6
21,25.7,1.11,0.064,0,11.6,937,41.44,28.75,0.92,0.11,1014,0.9,263,3.0
22,25.0,1.05,0.064,0,11.8,830,43.75,37.97,0.92,0.11,1014,0.9,265,3.3
23,24.1,1.0,0.064,0,11.9,673,46.29,48.95,0.92,0.11,1014,0.9,268,3.5
0,22.9,0.96,0.063,0,11.8,479,49.42,60.6,0.92,0.11,1014,0.9,271,3.5
1,21.1,0.93,0.064,0,11.9,267,55.56,72.41,0.93,0.11,1014,0.9,273,3.4
2,18.9,0.9,0.065,0,12.5,72,66.23,84.0,0.93,0.11,1014,0.9,272,3.0
3,17.4,0.9,0.064,0,13.2,0,76.25,95.37,0.93,0.11,1014,0.9,271,2.8
4,16.6,0.9,0.064,0,13.4,0,81.52,105.82,0.93,0.11,1014,0.9,270,2.8
5,15.9,0.87,0.068,0,13.7,0,86.69,115.0,0.93,0.11,1014,0.9,268,2.7
6,15.4,0.83,0.074,0,13.9,0,90.91,122.24,0.93,0.11,1014,0.9,267,2.7
7,14.9,0.84,0.073,0,14.0,0,94.49,126.7,0.93,0.11,1013,0.9,266,2.6
8,14.5,0.85,0.074,0,14.1,0,97.27,127.64,0.93,0.11,1013,0.9,268,2.4
9,14.2,0.85,0.075,0,14.1,0,99.45,124.87,0.93,0.11,1013,0.9,270,2.3
10,13.8,0.88,0.074,0,13.8,0,100.0,118.91,0.93,0.11,1013,0.9,274,2.2
11,13.6,0.93,0.071,0,13.6,0,100.0,110.6,0.93,0.11,1013,0.9,278,2.2
12,13.5,0.97,0.069,0,13.5,0,100.0,100.72,0.92,0.11,1013,0.9,283,2.2
13,14.8,1.0,0.068,0,13.2,11,90.14,89.38,0.92,0.11,1014,0.8,288,2.2
14,17.1,1.02,0.069,0,12.9,164,76.12,78.26,0.92,0.11,1014,0.8,293,2.1
15,19.3,1.04,0.07,0,12.7,375,65.79,66.53,0.92,0.11,1014,0.8,294,1.7
16,21.8,1.08,0.069,0,12.8,579,56.47,54.77,0.91,0.11,1014,0.9,292,1.3
17,24.3,1.11,0.069,0,12.2,756,46.91,43.4,0.91,0.11,1014,0.9,290,1.2
18,26.3,1.12,0.066,0,11.2,889,38.95,33.16,0.91,0.11,1014,0.9,283,1.2
19,27.6,1.14,0.067,0,10.8,964,35.11,25.72,0.91,0.11,1013,1.0,273,1.5
20,28.2,1.14,0.069,0,10.5,975,33.24,23.99,0.91,0.11,1013,1.0,269,2.0
21,28.2,1.06,0.095,0,10.3,924,32.71,29.04,0.91,0.11,1012,1.0,270,2.5
22,27.8,1.03,0.097,0,10.1,815,33.2,38.22,0.91,0.11,1012,1.1,273,2.9
23,27.0,1.01,0.096,0,10.1,658,34.67,49.18,0.92,0.11,1012,1.1,276,3.2
0,25.6,0.99,0.094,0,10.1,465,37.77,60.82,0.92,0.11,1011,1.1,278,3.3
1,23.2,0.98,0.092,0,10.6,255,44.95,72.63,0.92,0.11,1011,1.1,277,3.3
2,20.3,0.99,0.092,0,11.6,65,57.38,84.22,0.92,0.11,1011,1.1,274,3.1
3,18.3,1.0,0.091,0,12.5,0,68.98,95.61,0.92,0.11,1011,1.2,271,2.9
4,17.3,1.0,0.092,0,12.9,0,75.18,106.08,0.92,0.11,1012,1.2,270,2.7
5,16.6,0.97,0.098,0,13.1,0,79.6,115.28,0.92,0.11,1011,1.1,269,2.6
6,16.0,0.94,0.102,0,13.2,0,83.55,122.55,0.92,0.11,1011,1.1,270,2.4
7,15.6,0.96,0.101,0,13.3,0,86.22,127.02,0.92,0.11,1011,1.1,272,2.3
8,15.1,0.99,0.098,0,13.3,0,89.09,127.95,0.92,0.11,1011,1.1,275,2.1
9,14.6,1.05,0.095,0,13.4,0,92.32,125.15,0.91,0.11,1010,1.1,277,1.9
10,14.3,1.11,0.092,0,13.4,0,94.15,119.16,0.91,0.11,1010,1.1,276,1.8
11,14.3,1.16,0.09,0,13.3,0,93.55,110.81,0.91,0.11,1010,1.1,276,1.7
12,14.4,1.19,0.089,0,13.1,0,91.89,100.9,0.91,0.11,1010,1.1,275,1.5
13,15.5,1.21,0.089,0,12.9,9,84.37,89.52,0.91,0.11,1010,1.0,272,1.3
14,17.6,1.22,0.09,0,12.7,157,72.91,78.41,0.91,0.11,1011,1.0,266,1.1
15,19.8,1.22,0.091,0,12.8,364,63.95,66.67,0.91,0.11,1011,1.0,259,0.9
16,22.4,1.23,0.09,0,12.6,569,54.03,54.92,0.91,0.11,1011,1.0,252,0.9
17,24.6,1.24,0.087,0,11.8,745,44.81,43.57,0.91,0.11,1011,1.0,247,1.0
18,26.2,1.15,0.107,0,11.7,877,40.41,33.37,0.91,0.11,1011,0.9,243,1.1
19,27.2,1.16,0.105,0,11.2,955,36.76,26.0,0.91,0.11,1011,0.9,244,1.5
20,27.5,1.16,0.105,0,11.1,970,35.94,24.31,0.91,0.11,1010,0.9,249,2.0
21,27.4,1.15,0.112,0,11.1,921,36.09,29.33,0.91,0.11,1010,0.9,257,2.4
22,27.0,1.14,0.113,0,11.0,814,36.81,38.47,0.91,0.11,1009,0.9,265,2.7
23,26.4,1.14,0.115,0,10.9,655,37.83,49.41,0.91,0.11,1009,0.9,271,2.8
0,25.3,1.12,0.117,0,10.7,460,39.98,61.04,0.91,0.11,1009,0.9,274,2.8
1,23.3,1.11,0.118,0,10.8,250,45.24,72.85,0.91,0.11,1009,0.9,275,2.6
2,20.7,1.09,0.12,0,11.4,61,55.12,84.45,0.91,0.11,1009,0.9,274,2.3
3,18.7,1.09,0.123,0,12.1,0,65.36,95.85,0.91,0.11,1009,0.9,273,2.0
4,17.6,1.08,0.126,0,12.5,0,71.85,106.34,0.91,0.11,1009,0.9,273,1.9
5,16.8,1.07,0.13,0,12.7,0,76.77,115.57,0.91,0.11,1009,0.9,273,2.0
6,16.3,1.06,0.133,0,12.8,0,79.93,122.85,0.91,0.11,1009,0.9,276,1.9
7,15.9,1.08,0.127,0,12.8,0,82.01,127.33,0.91,0.11,1009,0.9,279,1.9
8,15.6,1.11,0.121,0,12.7,0,83.08,128.26,0.91,0.11,1008,0.8,281,1.9
9,15.3,1.13,0.115,0,12.8,0,85.11,125.44,0.91,0.11,1008,0.8,281,1.9
10,15.2,1.17,0.109,0,12.9,0,86.36,119.4,0.91,0.11,1008,0.8,281,1.8
11,15.2,1.2,0.104,0,13.0,0,86.45,111.02,0.91,0.11,1008,0.8,280,1.7
12,15.3,1.22,0.1,0,12.9,0,85.33,101.08,0.91,0.11,1008,0.8,278,1.5
13,16.4,1.24,0.097,0,12.6,9,78.39,89.66,0.91,0.11,1008,0.9,273,1.2
14,18.4,1.26,0.095,0,12.4,155,67.85,78.56,0.91,0.11,1009,1.0,266,0.8
15,20.8,1.27,0.092,0,12.2,361,57.73,66.81,0.91,0.11,1009,1.1,250,0.5
16,23.7,1.29,0.088,0,12.2,564,48.58,55.07,0.91,0.11,1009,1.2,226,0.4
17,26.2,1.32,0.085,0,11.8,737,40.6,43.74,0.91,0.11,1009,1.3,207,0.6
18,27.9,1.24,0.092,0,11.4,865,35.99,33.59,0.91,0.11,1008,1.4,203,1.0
19,28.9,1.27,0.09,0,10.8,939,32.61,26.28,0.91,0.11,1008,1.5,217,1.4
20,29.1,1.29,0.088,0,10.6,949,31.78,24.63,0.91,0.11,1008,1.6,233,1.8
21,29.1,1.08,0.108,0,10.4,897,31.27,29.63,0.92,0.11,1007,1.7,247,2.1
22,28.8,1.11,0.104,0,9.9,790,30.74,38.73,0.92,0.11,1007,1.8,256,2.3
23,28.2,1.15,0.101,0,9.2,635,30.53,49.65,0.92,0.11,1007,1.9,263,2.4
0,27.2,1.19,0.098,0,8.6,445,31.08,61.27,0.92,0.11,1007,1.9,268,2.3
1,25.2,1.23,0.096,0,8.5,240,34.6,73.08,0.92,0.11,1007,2.0,273,2.0
2,22.4,1.27,0.095,0,9.3,57,43.17,84.68,0.92,0.11,1007,2.0,273,1.7
3,20.3,1.29,0.096,0,10.0,0,51.61,96.1,0.92,0.11,1007,2.1,270,1.7
4,19.2,1.31,0.098,0,10.7,0,57.71,106.61,0.93,0.11,1008,2.1,265,1.7
5,18.4,1.31,0.099,0,11.0,0,62.24,115.86,0.93,0.11,1008,2.2,259,1.7
6,17.8,1.31,0.101,0,11.1,0,64.89,123.16,0.93,0.11,1008,2.2,254,1.8
7,17.3,1.3,0.102,0,11.1,0,67.1,127.66,0.93,0.11,1008,2.3,253,1.8
8,16.8,1.29,0.103,0,11.3,0,69.92,128.57,0.93,0.11,1009,2.3,252,1.7
9,16.3,1.28,0.106,0,11.5,0,73.4,125.72,0.93,0.11,1009,2.4,250,1.5
10,15.9,1.31,0.107,0,11.8,0,76.54,119.65,0.93,0.11,1009,2.4,244,1.4
11,15.7,1.35,0.106,0,12.0,0,78.8,111.24,0.93,0.11,1010,2.5,237,1.4
12,15.5,1.39,0.105,0,12.3,0,81.5,101.26,0.93,0.11,1010,2.5,230,1.5
13,16.3,1.41,0.104,0,12.7,7,79.02,89.79,0.93,0.11,1010,2.5,226,1.7
14,18.1,1.42,0.106,8,12.8,17,71.35,78.71,0.93,0.11,1011,2.5,226,1.8
15,19.9,1.42,0.11,8,12.0,225,60.3,66.96,0.93,0.11,1011,2.6,232,1.8
16,21.5,1.43,0.12,8,11.7,435,53.51,55.22,0.94,0.11,1011,2.8,240,1.8
17,22.8,1.44,0.135,8,11.4,222,48.74,43.91,0.94,0.11,1011,3.0,242,2.0
18,23.6,1.42,0.149,8,11.6,560,46.85,33.8,0.94,0.11,1011,3.1,240,2.3
19,24.0,1.41,0.15,8,11.6,462,45.74,26.56,0.94,0.11,1011,3.0,238,2.6
20,24.0,1.39,0.14,0,11.8,860,46.39,24.95,0.93,0.11,1011,2.7,242,2.7
21,24.2,1.15,0.188,0,11.6,807,45.27,29.93,0.93,0.11,1011,2.4,248,2.7
22,24.4,1.13,0.161,7,10.9,553,42.81,39.0,0.92,0.11,1010,2.2,253,2.5
23,24.2,1.14,0.14,7,10.3,382,41.39,49.89,0.92,0.11,1010,2.1,256,2.5
0,23.6,1.17,0.124,0,9.7,434,41.29,61.5,0.92,0.11,1010,2.1,258,2.4
1,22.1,1.22,0.112,0,9.3,233,44.06,73.31,0.92,0.11,1010,2.1,259,2.2
2,20.0,1.27,0.104,0,9.6,54,51.2,84.91,0.92,0.11,1010,2.1,260,1.8
3,18.4,1.32,0.1,0,10.6,0,60.5,96.35,0.92,0.11,1011,2.1,261,1.6
4,17.5,1.35,0.097,0,11.1,0,66.15,106.88,0.92,0.11,1011,2.1,262,1.4
5,16.9,1.36,0.096,0,11.1,0,68.83,116.15,0.92,0.11,1011,2.1,258,1.4
6,16.5,1.37,0.096,0,11.1,0,70.36,123.48,0.92,0.11,1011,2.1,251,1.5
7,16.2,1.38,0.095,0,11.2,0,72.28,127.98,0.92,0.11,1011,2.1,247,1.7
8,15.8,1.38,0.093,0,11.4,0,75.36,128.89,0.92,0.11,1011,2.1,249,2.0
9,15.4,1.38,0.089,0,11.9,0,79.43,126.01,0.92,0.11,1011,2.0,256,2.2
10,14.9,1.37,0.084,0,12.2,0,84.01,119.9,0.92,0.11,1012,2.0,266,2.1
11,14.6,1.37,0.078,0,12.3,0,86.06,111.45,0.91,0.11,1012,2.0,274,1.9
12,14.4,1.37,0.074,0,12.2,0,86.89,101.45,0.92,0.11,1012,2.0,274,1.7
13,15.0,1.37,0.072,0,12.2,6,83.35,89.92,0.92,0.11,1012,1.9,266,1.8
14,16.8,1.37,0.07,0,12.2,148,74.18,78.85,0.92,0.11,1013,1.9,254,2.0
15,18.8,1.38,0.068,0,12.1,351,64.98,67.1,0.92,0.11,1013,1.9,245,2.0
16,20.8,1.38,0.066,0,11.9,552,56.69,55.37,0.92,0.11,1013,1.9,241,2.2
17,22.3,1.38,0.065,0,11.4,723,49.98,44.09,0.92,0.11,1013,1.9,240,2.4
18,23.3,1.19,0.086,0,10.8,850,45.23,34.02,0.92,0.11,1013,1.9,244,2.7
19,23.6,1.17,0.084,0,10.3,926,43.06,26.84,0.92,0.11,1013,1.9,250,3.0
20,23.4,1.15,0.081,0,10.6,938,44.38,25.28,0.92,0.11,1013,1.9,256,3.2
21,23.1,0.98,0.104,0,10.9,888,46.14,30.23,0.92,0.11,1012,1.8,261,3.3
22,22.9,0.99,0.098,0,11.1,784,47.4,39.27,0.92,0.11,1012,1.8,265,3.3
23,22.5,0.99,0.092,0,11.2,632,48.95,50.13,0.92,0.11,1012,1.7,268,3.3
0,21.8,1.0,0.087,0,11.3,441,51.16,61.74,0.91,0.11,1011,1.7,270,3.3
1,20.5,1.02,0.083,0,11.2,236,55.31,73.54,0.91,0.11,1012,1.6,271,3.2
2,18.6,1.04,0.08,0,11.6,53,63.89,85.14,0.91,0.11,1012,1.5,269,3.1
3,17.2,1.05,0.079,0,12.4,0,73.21,96.61,0.91,0.11,1012,1.5,266,3.0
4,16.3,1.04,0.078,0,12.9,0,80.43,107.15,0.91,0.11,1012,1.4,266,2.9
5,15.7,1.04,0.078,0,13.2,0,85.34,116.45,0.91,0.11,1011,1.4,266,2.7
6,15.3,1.03,0.078,0,13.4,0,88.52,123.8,0.92,0.11,1011,1.4,265,2.5
7,14.9,1.02,0.077,0,13.5,0,91.25,128.31,0.91,0.11,1010,1.4,264,2.3
8,14.6,1.03,0.075,0,13.5,0,93.31,129.21,0.91,0.11,1010,1.5,262,2.3
9,14.2,1.05,0.074,3,13.7,0,96.59,126.3,0.91,0.11,1010,1.5,261,2.3
10,14.0,1.07,0.074,3,13.7,0,98.19,120.15,0.91,0.11,1010,1.5,262,2.2
11,13.9,1.09,0.075,3,13.7,0,98.8,111.66,0.91,0.11,1010,1.6,265,2.1
12,13.9,1.12,0.076,3,13.7,0,98.49,101.63,0.91,0.11,1010,1.6,267,2.0
13,14.8,1.13,0.078,0,13.5,6,92.22,90.06,0.91,0.11,1010,1.6,270,2.1
14,16.6,1.14,0.079,0,13.5,145,81.7,79.0,0.91,0.11,1010,1.6,269,2.2
15,18.8,1.14,0.079,0,13.8,348,72.55,67.25,0.91,0.11,1010,1.6,267,2.0
16,21.0,1.15,0.078,0,14.0,511,64.2,55.52,0.91,0.11,1010,1.6,266,2.0
17,23.0,1.16,0.078,0,13.8,726,56.24,44.26,0.91,0.11,1010,1.6,265,2.1
18,24.5,1.24,0.065,0,13.5,859,50.43,34.25,0.91,0.11,1010,1.6,262,2.3
19,25.3,1.23,0.065,0,13.2,934,46.96,27.13,0.91,0.11,1009,1.6,259,2.5
20,25.4,1.21,0.064,0,13.0,946,46.03,25.61,0.91,0.11,1009,1.7,260,2.8
21,25.4,1.06,0.072,0,13.0,897,46.16,30.54,0.92,0.11,1008,1.7,263,3.0
22,25.2,1.02,0.069,0,13.0,791,46.87,39.54,0.92,0.11,1008,1.7,267,3.1
23,24.8,0.98,0.066,0,13.0,634,47.92,50.38,0.92,0.11,1007,1.7,271,3.1
0,24.1,0.97,0.064,0,13.0,443,49.88,61.98,0.92,0.11,1007,1.6,273,3.1
1,22.5,0.97,0.063,0,13.0,236,54.89,73.78,0.92,0.11,1007,1.6,273,2.9
2,20.1,0.96,0.064,0,13.4,51,65.18,85.38,0.92,0.11,1007,1.6,268,2.7
3,18.2,0.94,0.067,0,13.8,0,75.73,96.87,0.92,0.11,1007,1.5,265,2.7
4,17.1,0.91,0.073,0,14.0,0,82.11,107.43,0.92,0.11,1007,1.5,264,2.8
5,16.3,0.89,0.078,0,14.1,0,86.87,116.75,0.93,0.11,1007,1.4,263,2.7
6,15.7,0.91,0.079,0,14.1,0,90.25,124.12,0.92,0.11,1007,1.4,264,2.5
7,15.2,0.92,0.08,0,14.0,0,92.6,128.64,0.92,0.11,1006,1.4,266,2.2
8,14.9,0.93,0.081,0,13.8,0,93.37,129.53,0.92,0.11,1006,1.3,270,2.0
9,14.6,0.95,0.079,0,13.6,0,93.61,126.59,0.92,0.11,1006,1.3,275,2.0
10,14.5,0.97,0.075,0,13.2,0,92.11,120.41,0.92,0.11,1006,1.3,280,1.9
11,14.5,1.0,0.072,0,12.9,0,90.12,111.88,0.92,0.11,1006,1.3,285,1.8
12,14.8,1.03,0.07,0,12.6,0,86.88,101.82,0.91,0.11,1006,1.3,288,1.5
13,16.0,1.08,0.068,0,12.4,5,79.43,90.2,0.91,0.11,1007,1.3,288,1.2
14,18.0,1.12,0.067,0,12.2,146,69.0,79.15,0.91,0.11,1007,1.3,283,0.8
15,20.3,1.15,0.067,0,12.1,353,59.28,67.4,0.91,0.11,1008,1.2,260,0.5
16,22.8,1.19,0.066,0,11.8,558,49.77,55.68,0.91,0.11,1008,1.2,224,0.5
17,25.0,1.23,0.066,0,11.1,734,41.79,44.44,0.91,0.11,1009,1.2,205,0.6
18,26.6,1.13,0.075,0,11.0,864,37.68,34.47,0.91,0.11,1009,1.2,207,0.9
19,27.4,1.16,0.076,0,10.8,940,35.54,27.43,0.91,0.11,1009,1.2,217,1.3
20,27.5,1.18,0.077,0,10.7,954,35.01,25.94,0.91,0.11,1008,1.2,230,1.9
21,27.2,1.16,0.08,0,10.6,905,35.44,30.86,0.91,0.11,1008,1.2,241,2.3
22,26.7,1.16,0.079,0,10.5,796,36.24,39.82,0.91,0.11,1008,1.2,249,2.5
23,25.9,1.15,0.077,0,10.4,639,37.82,50.64,0.91,0.11,1008,1.2,255,2.6
0,24.6,1.14,0.074,0,10.4,446,40.79,62.22,0.91,0.11,1008,1.1,258,2.5
1,22.5,1.12,0.072,0,10.6,235,46.8,74.02,0.91,0.11,1008,1.1,258,2.4
2,19.9,1.1,0.07,0,11.1,49,56.99,85.63,0.91,0.11,1008,1.1,253,2.2
3,18.0,1.08,0.071,0,12.0,0,67.91,97.13,0.91,0.11,1009,1.1,248,2.2
4,17.0,1.05,0.073,0,12.5,0,74.79,107.71,0.92,0.11,1010,1.1,244,2.3
5,16.2,1.02,0.076,0,12.8,0,80.18,117.05,0.92,0.11,1010,1.2,242,2.3
6,15.6,1.01,0.079,0,13.0,0,84.44,124.44,0.92,0.11,1010,1.2,240,2.3
7,15.1,1.02,0.077,0,13.2,0,88.28,128.98,0.92,0.11,1011,1.2,237,2.2
8,14.7,1.05,0.074,0,13.3,0,91.39,129.86,0.92,0.11,1011,1.2,234,2.2
9,14.4,1.06,0.073,0,13.5,0,94.07,126.89,0.92,0.11,1011,1.2,232,2.3
10,14.1,1.04,0.073,0,13.6,0,96.89,120.66,0.92,0.11,1012,1.2,231,2.3
11,13.9,1.01,0.074,0,13.7,0,98.88,112.09,0.92,0.11,1012,1.1,231,2.3
12,13.8,1.02,0.073,0,13.8,0,99.9,102.0,0.92,0.11,1013,1.2,230,2.3
13,14.6,1.03,0.072,0,13.8,5,94.89,90.96,0.92,0.11,1014,1.2,227,2.4
14,16.1,1.05,0.07,0,13.7,144,85.89,79.3,0.92,0.11,1014,1.2,224,2.6
15,17.7,1.09,0.067,0,13.6,351,76.93,67.54,0.92,0.11,1015,1.3,222,2.6
16,19.2,1.12,0.064,0,13.5,531,69.65,55.83,0.91,0.11,1016,1.3,221,2.6
17,20.6,1.16,0.062,0,13.2,728,62.57,44.62,0.91,0.11,1016,1.4,223,2.6
18,21.6,1.11,0.07,0,13.0,858,58.08,34.7,0.91,0.11,1016,1.4,226,2.8
19,22.0,1.13,0.071,0,12.9,906,56.46,27.72,0.92,0.11,1016,1.5,229,3.1
20,21.9,1.14,0.071,0,13.0,943,57.06,26.28,0.92,0.11,1016,1.5,234,3.2
21,21.7,0.94,0.093,0,13.1,889,58.02,31.17,0.92,0.11,1016,1.5,240,3.3
22,21.3,0.96,0.093,0,13.1,781,59.56,40.1,0.92,0.11,1016,1.5,246,3.3
23,20.6,0.97,0.093,0,13.1,624,62.29,50.9,0.92,0.11,1015,1.5,252,3.2
0,19.6,0.97,0.091,0,13.2,431,66.58,62.47,0.92,0.11,1015,1.5,258,3.2
1,18.3,0.96,0.088,0,13.3,224,72.55,74.27,0.92,0.11,1015,1.5,262,3.2
2,16.8,0.96,0.086,0,13.5,44,80.81,85.87,0.92,0.11,1016,1.6,262,3.0
3,15.8,0.96,0.084,0,13.7,0,87.5,97.4,0.92,0.11,1016,1.6,257,2.9
4,15.3,0.97,0.078,0,13.8,0,90.89,108.0,0.92,0.11,1016,1.6,253,2.9
5,15.1,1.02,0.07,0,13.7,0,91.46,117.36,0.92,0.11,1016,1.6,253,2.9
6,15.0,1.08,0.063,0,13.5,0,90.78,124.77,0.91,0.11,1016,1.6,255,2.9
7,14.8,1.13,0.059,0,13.2,0,90.26,129.32,0.91,0.11,1015,1.5,258,2.8
8,14.6,1.17,0.055,0,13.0,0,90.02,130.19,0.91,0.11,1015,1.5,262,2.7
9,14.4,1.21,0.052,0,12.9,0,90.77,127.18,0.91,0.11,1015,1.5,266,2.7
10,14.3,1.25,0.049,0,12.9,0,91.2,120.92,0.9,0.11,1015,1.5,272,2.6
11,14.1,1.28,0.048,0,12.8,0,92.0,112.31,0.9,0.11,1015,1.5,279,2.6
12,14.0,1.31,0.048,0,12.7,0,91.82,102.19,0.9,0.11,1015,1.5,286,2.5
13,14.8,1.34,0.048,0,12.6,5,86.68,91.13,0.9,0.11,1015,1.5,291,2.6
14,16.7,1.34,0.049,0,12.6,143,76.9,79.45,0.9,0.11,1016,1.5,292,2.6
15,18.9,1.34,0.049,0,12.9,348,68.01,67.69,0.9,0.11,1016,1.5,292,2.3
16,21.7,1.37,0.049,0,12.8,551,57.07,55.99,0.9,0.11,1016,1.5,294,2.2
17,24.2,1.39,0.05,0,12.6,724,48.37,44.81,0.9,0.11,1016,1.6,292,2.2
18,26.0,1.3,0.058,0,12.6,853,43.51,34.93,0.91,0.11,1016,1.6,286,2.4
19,27.2,1.28,0.056,0,12.7,927,40.72,28.02,0.91,0.11,1016,1.7,280,2.8
20,27.7,1.24,0.054,0,13.1,938,40.49,26.62,0.92,0.11,1015,1.8,278,3.3
21,27.5,1.16,0.065,0,13.5,885,42.25,31.5,0.92,0.11,1015,1.8,278,3.8
22,26.9,1.09,0.063,0,14.1,777,45.47,40.39,0.92,0.11,1014,1.9,280,4.1
23,26.0,1.05,0.06,0,14.5,619,49.03,51.16,0.92,0.11,1014,2.0,283,4.3
0,24.6,1.04,0.056,0,14.6,428,53.66,62.72,0.92,0.11,1014,2.0,285,4.3
1,22.5,1.07,0.053,0,14.6,222,61.13,74.52,0.92,0.11,1013,2.1,284,4.1
2,20.2,1.11,0.05,0,14.8,43,71.33,86.12,0.92,0.11,1013,2.1,281,3.7
3,18.7,1.14,0.048,0,15.0,0,78.98,97.67,0.91,0.11,1013,2.1,279,3.5
4,17.7,1.15,0.049,0,15.0,0,84.0,108.29,0.91,0.11,1013,2.1,278,3.3
5,17.1,1.15,0.05,0,14.9,0,86.97,117.67,0.92,0.11,1013,2.1,276,3.2
6,16.5,1.12,0.052,0,14.8,0,89.71,125.11,0.92,0.11,1012,2.0,275,3.1
7,16.0,1.13,0.052,0,14.6,0,91.66,129.66,0.91,0.11,1012,1.9,273,2.9
8,15.5,1.14,0.052,0,14.5,0,93.5,130.52,0.91,0.11,1011,1.9,273,2.7
9,15.1,1.17,0.052,3,14.4,0,95.79,127.48,0.91,0.11,1011,1.8,273,2.6
10,14.9,1.21,0.051,3,14.4,0,96.99,121.17,0.91,0.11,1011,1.8,275,2.4
11,14.7,1.23,0.051,3,14.4,0,98.0,112.53,0.91,0.11,1011,1.7,277,2.2
12,14.6,1.25,0.051,3,14.4,0,98.46,102.37,0.91,0.11,1011,1.7,280,2.2
13,15.4,1.28,0.051,3,14.3,4,93.13,91.29,0.91,0.11,1011,1.7,284,2.3
14,17.2,1.28,0.052,0,14.3,139,83.04,79.6,0.91,0.11,1011,1.7,288,2.4
15,19.3,1.27,0.053,0,14.5,343,73.54,67.84,0.91,0.11,1011,1.7,291,2.1
16,21.6,1.28,0.052,0,14.4,547,63.58,56.15,0.91,0.11,1011,1.6,293,1.7
17,24.0,1.29,0.051,0,14.3,721,54.71,44.99,0.91,0.11,1010,1.6,292,1.3
18,26.2,1.18,0.061,0,13.8,851,46.3,35.17,0.91,0.11,1010,1.6,282,1.1
19,27.5,1.17,0.061,0,13.4,926,41.85,28.32,0.91,0.11,1009,1.6,267,1.3
20,28.1,1.15,0.062,0,13.2,937,39.99,26.97,0.91,0.11,1009,1.6,261,1.7
21,28.2,1.03,0.077,0,13.1,886,39.37,31.82,0.91,0.11,1008,1.6,262,2.1
22,27.6,1.01,0.076,0,12.9,777,40.35,40.68,0.92,0.11,1007,1.6,265,2.6
23,26.6,0.98,0.075,0,12.9,619,42.84,51.43,0.92,0.11,1007,1.6,269,2.8
0,25.1,0.95,0.074,0,13.1,425,47.22,62.97,0.92,0.11,1007,1.6,272,2.9
1,22.8,0.91,0.073,0,13.5,217,55.63,74.77,0.92,0.11,1007,1.6,273,2.9
2,20.2,0.89,0.072,0,13.9,37,67.17,86.37,0.92,0.11,1007,1.6,270,2.7
3,18.3,0.88,0.074,0,14.2,0,76.85,97.94,0.92,0.11,1007,1.6,265,2.5
4,17.2,0.85,0.077,0,14.2,0,82.38,108.58,0.92,0.11,1007,1.6,262,2.4
5,16.3,0.83,0.081,0,14.1,0,86.66,117.99,0.92,0.11,1007,1.6,260,2.4
6,15.8,0.85,0.079,0,13.9,0,88.62,125.44,0.92,0.11,1007,1.7,259,2.3
7,15.3,0.87,0.077,0,13.8,0,90.79,130.01,0.91,0.11,1007,1.7,258,2.1
8,14.9,0.88,0.075,0,13.7,0,92.58,130.85,0.91,0.11,1007,1.7,258,1.9
9,14.6,0.89,0.075,0,13.7,0,94.57,127.78,0.91,0.11,1007,1.7,259,1.9
10,14.3,0.88,0.077,0,13.8,0,96.88,121.43,0.91,0.11,1007,1.7,260,1.9
11,14.1,0.88,0.077,0,13.9,0,98.4,112.74,0.91,0.11,1007,1.8,259,1.8
12,13.9,0.9,0.075,0,13.9,0,99.74,102.56,0.91,0.11,1007,1.8,258,1.6
13,14.6,0.9,0.075,0,13.9,2,95.52,91.46,0.91,0.11,1008,1.7,252,1.7
14,16.2,0.9,0.076,0,14.0,132,86.67,79.76,0.91,0.11,1008,1.7,244,1.6
15,18.0,0.89,0.077,0,14.3,334,79.05,67.99,0.91,0.11,1008,1.7,235,1.5
16,19.8,0.89,0.078,0,14.6,536,72.15,56.31,0.91,0.11,1009,1.7,229,1.5
17,21.3,0.92,0.075,0,14.9,714,66.95,45.18,0.91,0.11,1009,1.6,225,1.7
18,22.4,0.91,0.062,0,14.9,846,62.54,35.4,0.9,0.11,1009,1.6,225,1.9
19,23.0,0.92,0.061,0,14.5,922,58.69,28.63,0.9,0.11,1009,1.6,228,2.1
20,23.1,0.93,0.06,0,14.1,938,56.9,27.32,0.91,0.11,1009,1.5,233,2.3
21,22.7,0.94,0.06,0,13.7,888,56.89,32.15,0.91,0.11,1009,1.5,240,2.5
22,21.9,0.94,0.059,0,13.5,778,58.75,40.98,0.91,0.11,1008,1.5,246,2.6
23,20.9,0.95,0.059,0,13.4,619,62.11,51.7,0.91,0.11,1008,1.5,252,2.7
0,19.7,0.95,0.059,0,13.4,425,67.08,63.23,0.91,0.11,1009,1.5,257,2.7
1,18.3,0.94,0.058,0,13.6,216,73.88,75.03,0.92,0.11,1009,1.5,260,2.6
2,16.8,0.92,0.06,0,13.8,36,82.48,86.62,0.92,0.11,1009,1.6,260,2.5
3,15.9,0.89,0.063,0,14.0,0,88.48,98.22,0.92,0.11,1010,1.6,256,2.4
