Hour,Temperature,Alpha,AOD,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
8,8.3,1.36,0.039,0,7.7,0,95.7,163.52,0.89,0.12,1019,1.2,70,1.5
9,7.6,1.36,0.04,0,7.4,0,98.63,157.43,0.9,0.12,1018,1.2,66,1.9
10,7.2,1.35,0.041,0,7.2,0,100.0,147.19,0.9,0.12,1018,1.2,59,2.2
11,7.0,1.33,0.042,0,7.0,0,100.0,135.69,0.91,0.12,1018,1.2,53,2.3
12,6.8,1.32,0.044,0,6.8,0,100.0,123.88,0.91,0.12,1017,1.2,51,2.2
13,6.5,1.33,0.042,0,6.5,0,100.0,112.13,0.9,0.12,1017,1.2,51,2.2
14,6.3,1.35,0.042,0,6.3,0,100.0,100.7,0.9,0.12,1018,1.2,50,2.1
15,7.2,1.35,0.045,8,6.5,6,95.11,89.37,0.9,0.12,1018,1.2,48,2.1
16,8.9,1.36,0.047,0,7.0,149,87.89,79.8,0.9,0.12,1019,1.1,48,2.2
17,10.8,1.37,0.046,0,7.7,310,81.28,71.23,0.89,0.12,1019,1.1,55,2.3
18,12.7,1.42,0.04,0,8.7,438,76.52,64.55,0.89,0.12,1018,1.1,66,2.3
19,14.1,1.43,0.041,0,9.4,516,73.15,60.44,0.89,0.12,1017,1.1,73,2.0
20,15.0,1.43,0.041,0,9.7,533,70.58,59.47,0.88,0.12,1016,1.1,76,1.7
21,15.6,1.5,0.037,0,9.8,490,68.19,61.78,0.87,0.12,1016,1.1,75,1.4
22,15.6,1.52,0.036,0,9.9,391,68.9,67.03,0.87,0.12,1016,1.1,72,1.1
23,14.7,1.52,0.036,8,10.5,191,76.06,74.58,0.88,0.12,1016,1.1,61,0.9
0,13.4,1.49,0.039,7,10.2,44,80.96,83.73,0.88,0.12,1016,1.1,44,0.9
1,12.4,1.47,0.041,7,9.7,0,83.45,94.23,0.89,0.12,1016,1.1,28,1.0
2,11.7,1.47,0.041,7,9.9,0,88.9,105.35,0.89,0.12,1017,1.1,13,1.0
3,11.2,1.47,0.042,7,10.0,0,92.23,116.94,0.89,0.12,1017,1.1,179,1.0
4,10.7,1.48,0.043,7,9.9,0,94.99,128.75,0.89,0.12,1017,1.1,356,1.0
5,10.3,1.48,0.044,7,9.9,0,97.2,140.48,0.89,0.12,1017,1.0,188,1.0
6,10.1,1.46,0.046,7,9.8,0,98.0,151.61,0.89,0.12,1017,1.0,17,1.0
7,9.9,1.47,0.046,7,9.7,0,98.69,160.63,0.89,0.12,1017,1.1,186,1.0
8,9.5,1.47,0.048,8,9.5,0,100.0,163.36,0.89,0.12,1017,1.1,346,1.1
9,9.0,1.47,0.048,7,9.0,0,100.0,157.36,0.89,0.12,1017,1.1,334,1.4
10,8.4,1.47,0.046,8,8.4,0,100.0,147.15,0.89,0.12,1017,1.2,329,1.7
11,8.0,1.44,0.044,8,8.0,0,100.0,135.68,0.9,0.12,1017,1.2,326,1.8
12,8.0,1.36,0.041,7,8.0,0,100.0,123.86,0.91,0.12,1017,1.1,324,1.9
13,8.0,1.3,0.036,7,8.0,0,100.0,112.11,0.91,0.12,1017,1.0,321,1.9
14,7.9,1.27,0.031,8,7.9,0,100.0,100.67,0.91,0.12,1017,0.9,320,1.9
15,8.6,1.25,0.028,3,8.4,7,98.89,89.34,0.9,0.12,1017,0.8,318,1.8
16,10.1,1.25,0.025,8,8.9,126,92.09,79.73,0.9,0.12,1018,0.8,316,1.9
17,11.2,1.24,0.024,8,9.3,260,88.14,71.14,0.9,0.12,1018,0.8,313,1.8
18,12.3,1.2,0.024,8,9.9,375,85.22,64.42,0.9,0.12,1018,0.8,311,1.6
19,13.4,1.21,0.024,7,10.3,450,81.78,60.29,0.9,0.12,1017,0.7,313,1.8
20,14.0,1.22,0.024,7,10.3,424,78.25,59.29,0.9,0.12,1016,0.8,314,1.9
21,14.2,1.07,0.03,7,10.4,397,77.96,61.59,0.91,0.12,1016,0.8,312,1.9
22,13.9,1.06,0.03,7,10.6,291,80.6,66.84,0.91,0.12,1016,0.8,307,1.6
23,12.9,1.03,0.03,6,11.3,125,89.96,74.39,0.91,0.12,1016,0.8,302,1.5
0,11.6,1.01,0.03,7,10.5,35,92.69,83.55,0.91,0.12,1016,0.7,306,1.7
1,10.6,0.98,0.032,7,10.1,0,96.66,94.05,0.91,0.12,1016,0.7,314,1.9
2,10.1,0.96,0.035,8,10.1,0,99.68,105.18,0.92,0.12,1016,0.7,320,2.0
3,9.6,0.99,0.035,8,9.6,0,100.0,116.78,0.91,0.12,1016,0.8,324,2.0
4,9.2,1.03,0.036,8,9.2,0,100.0,128.58,0.91,0.12,1016,0.8,330,2.0
5,8.7,1.06,0.037,7,8.7,0,100.0,140.31,0.9,0.12,1016,0.8,338,2.0
6,8.3,1.11,0.037,0,8.3,0,100.0,151.43,0.9,0.12,1016,0.8,347,2.1
7,7.9,1.17,0.036,0,7.9,0,100.0,160.44,0.89,0.12,1016,0.8,176,2.1
8,7.6,1.21,0.035,0,7.6,0,100.0,163.2,0.89,0.12,1016,0.8,4,2.0
9,7.3,1.24,0.033,0,7.3,0,100.0,157.28,0.88,0.12,1016,0.8,11,2.0
10,7.0,1.25,0.03,0,7.0,0,100.0,147.12,0.88,0.12,1016,0.9,14,2.0
11,6.9,1.24,0.028,0,6.9,0,100.0,135.65,0.88,0.12,1016,0.9,14,2.0
12,6.7,1.24,0.026,0,6.7,0,100.0,123.84,0.88,0.12,1016,1.0,12,2.0
13,6.7,1.25,0.024,0,6.4,0,97.92,112.08,0.88,0.12,1016,1.0,8,2.0
14,6.9,1.27,0.023,0,6.2,0,95.35,100.63,0.88,0.12,1016,1.0,5,2.1
15,8.0,1.29,0.024,0,6.2,12,88.5,89.29,0.88,0.12,1016,0.9,4,2.2
16,9.8,1.31,0.024,0,7.1,157,83.33,79.66,0.89,0.12,1016,0.9,5,2.4
17,11.6,1.33,0.023,0,7.8,322,77.62,71.04,0.89,0.12,1015,0.8,4,2.5
18,13.5,1.21,0.025,0,8.6,454,72.07,64.3,0.9,0.12,1015,0.7,2,2.3
19,14.9,1.23,0.024,0,9.1,525,68.42,60.13,0.89,0.12,1014,0.7,180,2.1
20,15.9,1.26,0.023,8,9.4,501,65.4,59.11,0.89,0.12,1013,0.7,181,1.9
21,16.4,1.22,0.025,7,9.6,405,63.99,61.4,0.89,0.12,1013,0.8,3,1.6
22,16.3,1.24,0.026,7,9.8,327,65.62,66.64,0.89,0.12,1013,0.8,181,1.2
23,15.4,1.25,0.027,3,10.7,234,73.79,74.2,0.89,0.12,1013,0.8,354,0.9
0,13.9,1.27,0.027,8,10.4,71,79.25,83.36,0.88,0.12,1013,0.9,355,0.9
1,12.8,1.29,0.029,3,9.5,0,80.21,93.88,0.88,0.12,1014,0.9,189,0.9
2,11.7,1.32,0.03,8,9.6,0,86.74,105.01,0.88,0.12,1014,0.9,23,1.1
3,10.7,1.34,0.032,7,9.6,0,92.79,116.61,0.88,0.12,1014,0.8,31,1.3
4,9.8,1.35,0.033,7,9.4,0,97.22,128.42,0.88,0.12,1014,0.8,39,1.5
5,9.3,1.35,0.035,7,9.0,0,98.09,140.14,0.89,0.12,1015,0.8,46,1.9
6,9.1,1.35,0.036,7,8.4,0,95.51,151.25,0.89,0.12,1015,0.8,50,2.3
7,8.7,1.33,0.037,8,7.7,0,93.42,160.24,0.89,0.12,1014,0.8,53,2.5
8,8.4,1.3,0.037,8,7.0,0,90.99,163.04,0.9,0.12,1014,0.8,54,2.7
9,8.1,1.27,0.036,6,6.4,0,89.17,157.19,0.89,0.12,1014,0.8,55,2.9
10,7.9,1.24,0.033,6,6.0,0,87.68,147.07,0.89,0.12,1014,0.8,55,3.0
11,7.7,1.24,0.029,8,5.6,0,86.71,135.62,0.89,0.12,1014,0.8,54,3.0
12,7.6,1.25,0.026,8,5.4,0,85.69,123.81,0.89,0.12,1015,0.7,53,2.9
13,7.6,1.26,0.024,8,5.1,0,84.29,112.05,0.89,0.12,1015,0.7,53,2.8
14,7.7,1.25,0.023,8,4.9,0,82.53,100.59,0.88,0.12,1016,0.7,54,2.7
15,8.2,1.24,0.023,8,4.8,7,79.25,89.24,0.88,0.12,1016,0.7,55,2.7
16,9.5,1.22,0.023,7,5.5,89,76.14,79.58,0.88,0.12,1016,0.7,54,2.9
17,10.9,1.2,0.023,6,6.2,103,72.92,70.93,0.89,0.12,1017,0.7,53,3.1
18,12.2,1.09,0.025,6,6.3,247,67.12,64.16,0.89,0.12,1016,0.7,54,3.1
19,13.4,1.09,0.025,6,6.9,253,64.87,59.97,0.89,0.12,1016,0.7,55,2.7
20,14.4,1.09,0.025,7,7.7,401,63.94,58.92,0.89,0.12,1015,0.7,58,2.3
21,14.9,1.02,0.027,6,8.2,247,64.19,61.2,0.89,0.12,1015,0.7,64,1.9
22,14.6,1.02,0.028,7,8.7,257,67.71,66.44,0.89,0.12,1015,0.8,72,1.5
23,13.4,1.02,0.03,7,9.8,190,79.01,74.0,0.9,0.12,1015,0.8,79,1.2
0,12.2,1.03,0.031,0,9.3,88,82.38,83.18,0.9,0.12,1015,0.9,85,1.1
1,11.8,1.04,0.033,8,8.4,0,79.91,93.7,0.9,0.12,1015,0.9,92,1.1
2,11.7,1.05,0.035,8,8.4,0,79.97,104.84,0.9,0.12,1016,1.0,100,1.0
3,11.8,1.07,0.037,8,8.2,0,78.8,116.44,0.9,0.12,1016,1.1,108,0.9
4,11.8,1.09,0.04,8,8.1,0,78.18,128.25,0.9,0.12,1016,1.3,118,0.6
5,11.8,1.12,0.042,8,8.0,0,77.76,139.97,0.9,0.12,1016,1.4,123,0.4
6,11.5,1.13,0.043,8,7.9,0,78.61,151.06,0.89,0.12,1015,1.5,236,0.4
7,10.8,1.15,0.043,8,7.9,0,82.26,160.04,0.9,0.12,1015,1.7,349,0.7
8,10.0,1.16,0.043,8,8.1,0,87.93,162.86,0.9,0.12,1014,1.8,354,1.0
9,9.3,1.17,0.042,7,8.0,0,91.41,157.09,0.9,0.12,1014,1.9,186,1.3
10,8.8,1.18,0.042,8,7.6,0,92.32,147.02,0.9,0.12,1013,1.9,20,1.6
11,8.2,1.18,0.042,8,7.2,0,93.65,135.59,0.9,0.12,1013,1.8,35,1.8
12,7.8,1.18,0.042,8,6.9,0,94.1,123.78,0.9,0.12,1013,1.8,48,1.9
13,7.3,1.18,0.042,8,6.6,0,95.16,112.01,0.9,0.12,1013,1.8,58,2.0
14,7.3,1.18,0.042,7,6.3,0,93.15,100.54,0.9,0.12,1013,1.8,63,2.0
15,8.0,1.18,0.043,8,6.1,5,88.06,89.18,0.9,0.12,1013,1.8,64,2.2
16,9.3,1.18,0.044,8,6.5,51,82.76,79.5,0.91,0.12,1013,1.8,64,2.3
17,10.7,1.18,0.044,8,6.8,211,77.08,70.82,0.91,0.12,1013,1.8,63,2.2
18,12.4,1.25,0.04,7,7.9,209,73.89,64.02,0.91,0.12,1013,1.8,62,2.1
19,13.6,1.26,0.042,8,8.7,208,72.1,59.79,0.91,0.12,1013,1.8,61,1.9
20,14.4,1.26,0.044,0,9.0,533,70.15,58.73,0.91,0.12,1012,1.8,59,1.7
21,14.8,1.29,0.044,0,9.2,473,69.09,60.99,0.91,0.12,1011,1.8,56,1.7
22,14.6,1.29,0.045,3,9.3,317,70.75,66.23,0.91,0.12,1011,1.7,55,1.5
23,13.6,1.29,0.046,0,9.8,222,77.83,73.8,0.91,0.12,1011,1.7,56,1.3
0,11.9,1.3,0.046,0,10.2,85,89.18,82.99,0.91,0.12,1011,1.7,56,1.1
1,10.8,1.3,0.046,0,9.0,0,88.4,93.51,0.91,0.12,1011,1.6,58,1.2
2,10.3,1.3,0.045,0,8.5,0,88.83,104.66,0.91,0.12,1011,1.6,60,1.3
3,10.0,1.3,0.044,0,8.1,0,88.11,116.27,0.9,0.12,1011,1.6,61,1.4
4,9.6,1.3,0.044,0,7.7,0,88.1,128.08,0.9,0.12,1011,1.5,61,1.5
5,9.3,1.3,0.044,0,7.4,0,87.76,139.8,0.9,0.12,1011,1.5,60,1.5
6,8.9,1.3,0.044,0,7.1,0,88.52,150.87,0.9,0.12,1011,1.5,58,1.6
7,8.6,1.3,0.044,0,6.9,0,89.09,159.83,0.9,0.12,1011,1.5,57,1.7
8,8.3,1.3,0.044,0,6.8,0,89.97,162.68,0.9,0.12,1010,1.5,56,1.8
9,8.0,1.3,0.043,3,6.6,0,90.96,156.99,0.9,0.12,1010,1.5,54,1.9
10,7.7,1.3,0.043,4,6.5,0,91.91,146.96,0.9,0.12,1010,1.6,53,2.0
11,7.5,1.3,0.044,4,6.3,0,92.33,135.54,0.9,0.12,1010,1.6,52,2.0
12,7.3,1.29,0.045,0,6.2,0,92.77,123.74,0.91,0.12,1010,1.6,51,1.9
13,7.1,1.29,0.046,4,6.1,0,93.46,111.97,0.91,0.12,1011,1.6,51,1.9
14,7.1,1.28,0.048,8,6.0,0,92.83,100.48,0.91,0.12,1011,1.6,53,1.8
15,7.9,1.28,0.049,5,6.0,4,88.0,89.12,0.91,0.12,1011,1.6,56,1.8
16,9.2,1.28,0.049,5,6.6,18,83.59,79.4,0.91,0.12,1011,1.6,60,1.9
17,10.8,1.29,0.048,8,6.9,138,76.99,70.7,0.91,0.12,1012,1.7,62,1.6
18,12.6,1.25,0.054,8,7.7,263,72.31,63.87,0.92,0.12,1011,1.7,59,1.4
19,14.1,1.27,0.054,7,8.5,381,68.95,59.62,0.92,0.12,1011,1.7,53,1.1
20,15.0,1.28,0.055,3,8.6,479,65.78,58.53,0.92,0.12,1010,1.8,49,0.9
21,15.5,1.3,0.05,3,8.8,425,64.14,60.78,0.92,0.12,1010,1.8,48,0.8
22,15.5,1.31,0.05,0,8.8,398,64.28,66.02,0.92,0.12,1009,1.8,41,0.6
23,14.9,1.33,0.052,0,9.3,256,69.2,73.6,0.92,0.12,1009,1.8,176,0.5
0,13.6,1.33,0.054,0,9.2,90,74.61,82.8,0.92,0.12,1010,1.8,310,0.7
1,12.5,1.33,0.056,4,8.6,0,77.36,93.33,0.92,0.12,1010,1.7,300,1.1
2,11.7,1.34,0.057,4,8.9,0,83.12,104.49,0.92,0.12,1010,1.7,302,1.2
3,11.2,1.34,0.056,0,8.9,0,85.92,116.1,0.92,0.12,1010,1.7,304,1.2
4,10.7,1.35,0.055,4,8.9,0,88.75,127.91,0.92,0.12,1011,1.7,306,1.3
5,10.2,1.35,0.055,4,8.9,0,91.77,139.62,0.92,0.12,1011,1.7,308,1.3
6,9.7,1.35,0.054,5,8.9,0,94.79,150.68,0.92,0.12,1011,1.7,309,1.4
7,9.4,1.36,0.053,0,8.9,0,96.61,159.62,0.92,0.12,1011,1.7,310,1.4
8,9.0,1.37,0.052,0,8.9,0,99.07,162.49,0.92,0.12,1011,1.7,310,1.5
9,8.6,1.37,0.052,0,8.6,0,100.0,156.87,0.92,0.12,1011,1.7,310,1.6
10,8.1,1.37,0.053,0,8.1,0,100.0,146.89,0.92,0.12,1011,1.7,311,1.6
11,7.9,1.36,0.053,0,7.9,0,100.0,135.49,0.93,0.12,1011,1.7,311,1.6
12,7.7,1.36,0.054,0,7.7,0,100.0,123.7,0.93,0.12,1011,1.7,311,1.5
13,7.5,1.35,0.055,3,7.5,0,100.0,111.91,0.93,0.12,1012,1.7,308,1.4
14,7.3,1.35,0.055,3,7.3,0,100.0,100.42,0.93,0.12,1013,1.7,305,1.4
15,8.0,1.35,0.055,3,7.5,5,96.6,89.05,0.92,0.12,1013,1.7,303,1.5
16,9.4,1.34,0.053,0,7.9,129,90.09,79.31,0.92,0.12,1014,1.8,298,1.4
17,10.7,1.35,0.051,3,8.0,97,83.19,70.57,0.92,0.12,1014,1.8,294,1.3
18,12.0,1.41,0.04,3,8.0,144,76.66,63.71,0.91,0.12,1014,1.8,291,1.1
19,13.1,1.42,0.039,0,8.2,475,72.05,59.43,0.91,0.12,1013,1.8,291,1.0
20,13.8,1.43,0.039,0,8.5,542,70.14,58.32,0.91,0.12,1013,1.7,292,1.1
21,14.1,1.45,0.038,7,8.4,381,68.65,60.56,0.9,0.12,1012,1.6,288,1.2
22,13.9,1.43,0.038,0,8.5,362,69.9,65.81,0.9,0.12,1012,1.6,284,1.3
23,12.8,1.42,0.038,0,8.9,264,77.42,73.39,0.9,0.12,1012,1.5,282,1.3
0,11.0,1.42,0.038,0,9.3,97,89.36,82.6,0.91,0.12,1013,1.5,279,1.5
1,9.8,1.4,0.041,8,8.5,0,91.63,93.14,0.91,0.12,1013,1.5,281,1.7
2,9.1,1.35,0.043,7,8.7,0,97.49,104.31,0.91,0.12,1013,1.5,284,1.8
3,8.6,1.3,0.044,7,8.6,0,100.0,115.92,0.91,0.12,1014,1.5,288,1.8
4,8.3,1.26,0.044,8,8.3,0,100.0,127.74,0.91,0.12,1014,1.5,291,1.7
5,8.3,1.23,0.043,8,8.3,0,100.0,139.44,0.91,0.12,1014,1.5,290,1.5
6,8.5,1.22,0.044,8,8.5,0,100.0,150.49,0.91,0.12,1014,1.5,290,1.4
7,8.5,1.21,0.045,7,8.5,0,100.0,159.4,0.91,0.12,1014,1.5,295,1.3
8,8.4,1.21,0.043,0,8.4,0,100.0,162.29,0.91,0.12,1015,1.5,305,1.1
9,8.4,1.22,0.041,0,8.4,0,100.0,156.75,0.9,0.12,1015,1.5,322,1.1
10,8.3,1.23,0.041,0,8.3,0,99.81,146.81,0.9,0.12,1015,1.6,342,1.1
11,8.0,1.26,0.042,0,8.0,0,99.99,135.44,0.9,0.12,1015,1.6,181,1.3
12,7.6,1.28,0.045,0,7.6,0,100.0,123.64,0.9,0.12,1016,1.6,21,1.5
13,7.4,1.32,0.048,3,7.2,0,98.93,111.86,0.9,0.12,1016,1.7,41,1.4
14,7.5,1.38,0.049,3,7.0,0,96.41,100.35,0.9,0.12,1016,1.6,52,1.1
15,8.2,1.44,0.051,3,6.8,6,90.92,88.98,0.9,0.12,1017,1.6,40,0.8
16,9.5,1.49,0.053,0,7.4,155,86.81,79.2,0.9,0.12,1017,1.6,193,0.8
17,11.3,1.54,0.054,0,7.9,317,79.37,70.44,0.89,0.12,1018,1.5,359,1.1
18,13.2,1.68,0.041,3,8.3,343,72.36,63.55,0.88,0.12,1018,1.5,181,1.5
19,14.5,1.73,0.039,0,8.4,529,66.71,59.24,0.88,0.12,1017,1.5,179,1.6
20,15.2,1.74,0.037,0,8.5,551,64.45,58.11,0.88,0.12,1016,1.4,351,1.6
21,15.5,1.72,0.035,0,8.7,511,64.08,60.34,0.88,0.12,1015,1.4,343,1.6
22,15.4,1.69,0.035,0,9.1,413,66.25,65.59,0.88,0.12,1015,1.4,338,1.5
23,14.1,1.64,0.034,0,10.0,269,76.2,73.18,0.88,0.12,1015,1.4,328,1.3
0,12.2,1.59,0.033,0,10.5,102,89.15,82.4,0.88,0.12,1016,1.4,316,1.2
1,10.8,1.51,0.032,8,9.2,0,90.06,92.95,0.88,0.12,1016,1.4,311,1.4
2,10.0,1.42,0.032,8,9.3,0,95.43,104.13,0.88,0.12,1017,1.4,312,1.5
3,9.5,1.33,0.032,8,9.3,0,98.83,115.75,0.88,0.12,1017,1.4,316,1.6
4,9.3,1.25,0.032,8,9.3,0,99.9,127.56,0.89,0.12,1017,1.4,322,1.6
5,9.3,1.19,0.034,7,9.2,0,99.49,139.26,0.89,0.12,1018,1.5,333,1.5
6,9.2,1.16,0.036,8,9.1,0,99.27,150.29,0.89,0.12,1018,1.5,349,1.5
7,9.0,1.16,0.037,8,8.9,0,99.08,159.18,0.89,0.12,1018,1.5,185,1.4
8,8.6,1.16,0.037,0,8.5,0,99.54,162.09,0.89,0.12,1018,1.5,18,1.5
9,8.1,1.18,0.038,0,8.1,0,100.0,156.62,0.89,0.12,1018,1.5,25,1.6
10,7.6,1.19,0.039,0,7.6,0,100.0,146.73,0.9,0.12,1018,1.5,27,1.6
11,7.4,1.21,0.04,0,7.4,0,100.0,135.38,0.9,0.12,1019,1.5,26,1.6
12,7.1,1.22,0.04,0,7.1,0,100.0,123.59,0.89,0.12,1019,1.5,27,1.6
13,6.7,1.24,0.037,0,6.7,0,100.0,111.8,0.89,0.12,1019,1.5,30,1.6
14,6.4,1.26,0.034,0,6.3,0,99.63,100.28,0.89,0.12,1019,1.5,32,1.6
15,7.3,1.28,0.034,0,6.2,14,92.66,88.9,0.89,0.12,1020,1.6,33,1.7
16,9.0,1.29,0.035,0,6.7,159,85.72,79.09,0.89,0.12,1020,1.6,35,1.9
17,10.8,1.31,0.034,0,7.2,310,78.65,70.3,0.9,0.12,1020,1.6,43,1.8
18,12.7,1.23,0.035,0,8.1,425,73.5,63.38,0.9,0.12,1020,1.7,52,1.6
19,14.3,1.26,0.034,0,9.1,530,71.08,59.04,0.9,0.12,1020,1.7,47,1.1
20,15.5,1.29,0.034,0,9.9,550,69.14,57.89,0.9,0.12,1019,1.7,26,0.9
21,16.2,1.48,0.031,0,9.9,510,66.43,60.11,0.9,0.12,1018,1.7,181,0.9
22,16.3,1.47,0.032,0,9.9,400,65.88,65.36,0.89,0.12,1018,1.7,342,0.8
23,15.6,1.49,0.031,0,10.4,265,71.16,72.96,0.88,0.12,1018,1.6,323,0.9
0,14.1,1.51,0.029,0,10.4,107,78.34,82.21,0.87,0.12,1018,1.5,309,1.1
1,12.9,1.51,0.03,0,9.0,0,77.19,92.76,0.86,0.12,1018,1.4,308,1.2
2,12.3,1.49,0.03,0,9.0,0,80.07,103.94,0.86,0.12,1018,1.3,316,1.3
3,11.5,1.47,0.03,0,9.1,0,84.94,115.57,0.86,0.12,1018,1.3,330,1.3
4,11.2,1.45,0.031,0,9.1,0,86.89,127.39,0.86,0.12,1018,1.3,347,1.2
5,11.1,1.46,0.03,0,9.0,0,86.87,139.08,0.85,0.12,1018,1.3,181,1.1
6,10.6,1.48,0.029,0,8.8,0,88.73,150.1,0.85,0.12,1017,1.3,8,1.2
7,9.7,1.51,0.029,0,8.6,0,93.08,158.95,0.84,0.12,1017,1.3,13,1.3
8,9.2,1.54,0.029,0,8.4,0,94.71,161.87,0.84,0.12,1016,1.3,17,1.4
9,8.8,1.58,0.028,0,8.3,0,96.47,156.48,0.84,0.12,1016,1.2,18,1.4
10,8.3,1.6,0.027,3,8.2,0,99.24,146.64,0.84,0.12,1016,1.1,16,1.5
11,8.0,1.58,0.022,3,7.9,0,99.34,135.31,0.84,0.12,1016,0.8,8,1.7
12,7.8,1.5,0.016,3,7.2,0,95.81,123.52,0.83,0.12,1015,0.5,177,1.9
13,7.8,1.45,0.013,5,6.0,0,88.46,111.73,0.84,0.12,1015,0.4,351,2.4
14,8.0,1.42,0.012,3,4.9,0,80.6,100.2,0.85,0.12,1015,0.4,352,3.0
15,8.9,1.39,0.011,3,4.4,12,73.44,88.81,0.85,0.12,1016,0.4,178,3.4
16,10.6,1.37,0.011,8,5.2,147,69.02,78.97,0.86,0.12,1016,0.4,6,3.8
17,12.5,1.34,0.01,0,5.8,333,63.84,70.16,0.86,0.12,1016,0.5,14,4.1
18,14.4,1.29,0.01,8,6.5,458,58.88,63.2,0.86,0.12,1016,0.5,19,4.1
19,15.7,1.28,0.01,8,7.0,482,56.21,58.83,0.86,0.12,1015,0.5,23,4.0
20,16.4,1.3,0.011,7,7.1,541,53.94,57.66,0.88,0.12,1015,0.6,23,4.2
21,16.5,0.98,0.023,8,7.3,491,54.64,59.88,0.91,0.12,1014,0.6,21,4.2
22,16.2,0.98,0.021,8,8.1,405,58.82,65.14,0.91,0.12,1014,0.7,18,4.0
23,15.1,0.95,0.02,7,8.7,255,65.75,72.75,0.91,0.12,1014,0.7,15,3.6
0,13.5,0.93,0.02,7,8.7,89,72.74,82.0,0.9,0.12,1014,0.7,15,3.4
1,12.3,0.95,0.02,8,8.1,0,75.65,92.57,0.9,0.12,1015,0.7,18,3.4
2,11.7,1.01,0.018,8,7.7,0,76.66,103.76,0.89,0.12,1015,0.7,21,3.5
3,11.2,1.06,0.017,7,7.4,0,77.19,115.39,0.89,0.12,1015,0.7,24,3.6
4,10.9,1.08,0.016,7,6.9,0,76.32,127.21,0.89,0.12,1015,0.7,26,3.8
5,10.5,1.1,0.015,7,6.3,0,75.36,138.9,0.89,0.12,1015,0.7,27,3.9
6,10.1,1.11,0.015,8,5.7,0,74.31,149.89,0.89,0.12,1014,0.7,28,4.0
7,9.7,1.13,0.014,8,5.3,0,73.86,158.72,0.88,0.12,1014,0.8,29,4.1
8,9.5,1.14,0.014,8,4.9,0,73.03,161.66,0.88,0.12,1013,0.8,30,4.3
9,9.4,1.17,0.013,8,4.7,0,72.64,156.34,0.88,0.12,1013,0.8,31,4.5
10,9.2,1.19,0.013,8,4.6,0,73.06,146.55,0.87,0.12,1013,0.8,31,4.4
11,9.0,1.22,0.012,8,4.4,0,73.09,135.23,0.87,0.12,1013,0.8,31,4.2
12,8.7,1.23,0.011,0,4.2,0,73.53,123.45,0.87,0.12,1013,0.8,32,4.0
13,8.4,1.25,0.011,0,4.0,0,74.01,111.65,0.86,0.12,1013,0.8,34,3.7
14,8.2,1.27,0.011,0,3.9,0,74.31,100.11,0.86,0.12,1014,0.8,36,3.5
15,9.1,1.29,0.011,8,3.9,12,69.98,88.72,0.86,0.12,1014,0.8,40,3.5
16,11.0,1.31,0.011,0,4.6,171,64.49,78.85,0.86,0.12,1014,0.8,45,3.5
17,12.8,1.32,0.012,8,5.1,287,59.5,70.0,0.87,0.12,1015,0.8,51,3.4
18,14.5,1.14,0.018,0,5.3,474,53.94,63.02,0.89,0.12,1014,0.8,58,3.1
19,15.6,1.14,0.019,0,5.3,558,50.39,58.62,0.89,0.12,1014,0.7,62,2.8
20,16.3,1.14,0.021,0,5.2,580,47.62,57.43,0.89,0.12,1013,0.8,63,2.5
21,16.6,1.12,0.024,0,5.4,539,47.46,59.64,0.89,0.12,1013,0.8,63,2.2
22,16.5,1.12,0.025,0,6.0,439,50.01,64.9,0.89,0.12,1012,0.8,64,1.7
23,15.3,1.12,0.026,0,7.8,291,60.98,72.53,0.89,0.12,1012,0.8,70,1.2
0,13.5,1.13,0.027,0,8.9,118,73.7,81.8,0.89,0.12,1012,0.8,79,1.1
1,12.3,1.14,0.028,0,6.6,0,68.41,92.37,0.89,0.12,1013,0.8,84,1.2
2,11.7,1.16,0.029,0,6.5,0,70.54,103.57,0.89,0.12,1013,0.8,87,1.2
3,11.2,1.19,0.03,0,6.4,0,72.21,115.21,0.88,0.12,1013,0.8,84,1.1
4,10.7,1.22,0.031,0,6.1,0,73.43,127.03,0.88,0.12,1014,0.8,77,1.1
5,10.0,1.25,0.033,0,5.9,0,75.51,138.71,0.88,0.12,1014,0.8,72,1.2
6,9.2,1.28,0.034,0,5.6,0,77.98,149.69,0.88,0.12,1015,0.8,69,1.3
7,8.6,1.3,0.036,0,4.8,0,77.25,158.49,0.88,0.12,1015,0.8,66,1.5
8,8.1,1.33,0.038,0,4.2,0,76.58,161.43,0.88,0.12,1015,0.8,65,1.6
9,7.5,1.35,0.039,0,3.9,0,77.73,156.19,0.88,0.12,1015,0.8,66,1.8
10,7.0,1.37,0.04,0,3.6,0,79.05,146.44,0.88,0.12,1016,0.8,68,1.9
11,6.6,1.38,0.04,0,3.4,0,79.79,135.15,0.88,0.12,1016,0.8,69,2.0
12,6.3,1.38,0.039,0,3.1,0,79.78,123.37,0.88,0.12,1016,0.8,68,2.0
13,6.1,1.38,0.037,0,2.8,0,79.23,111.57,0.88,0.12,1017,0.8,67,2.0
14,6.0,1.36,0.034,0,2.5,0,78.22,100.02,0.88,0.12,1017,0.8,65,2.0
15,7.2,1.35,0.032,0,2.6,18,72.72,88.62,0.88,0.12,1017,0.8,61,2.0
